label,article
0,"Makikita sa video ang 19-anyos na si Musallam habang nakaupo sa isang silid suot ang isang orange jumpsuit at nagkukuwento kung paano siya na-recruit at sinanay ni Mossad. Sinabi niya na hinikayat siya ng kanyang ama at nakatatandang kapatid na sumapi sa IS. Makalipas ang ilang sandali, ineskortan si Musallam sa labas at doon ay binaril sa noo ng isang batang lalaki, na inilarawan ng isang nakatatandang miyembro ng IS bilang isa sa ""cubs of the caliphate"". Hindi naman makumpirma ng Reuters, maging ng mga security official ng Israel, ang authenticity ng 13-minutong video. Sa isang hiwalay na ulat, isinapubliko naman ng IS ang pamumugot sa tatlong lalaki sa hilagang Iraq, na ang dalawa sa mga ito ay nagsagawa ng homosexual acts."
0,"Sa unang pagkakataon, napanood ng publiko ang digitally restored at remastered na mga kopya ng Anak directed by Rory Quintos, Kapag Langit ang Humatol directed by Laurice Guillen at Bata, Bata, Paano ka Ginawa ni Chito Rono. Mabusising inayos, pinalinaw at pinaganda ng ABS-CBN Film Archives at Central Digita Labs ang naturang mga pelikula. Dumating ang ilang ABS-CBN executives at director na kinabibilangan nina Ms. Malou Santos, Chit Guerrero, Olive Lamasan, Rory Quintos, Laurice Guillen at Chito Rono sa UP Film Center para panoorin ang Bata, Bata.... Dumating din sina Cherrie Pie Picache at Albert Martinez, na kasama sa cast nito. In full force din na dumating sa event ang Vilmanians at press people. Sa totoo lang, aakalain mong bago ang kopya ng restored films. Kung hindi nga lang naroroon sina Carlo Aquino at Serena Dalrymple na mga totoy at nene pa ang itsura sa movie, aakalain mong bagong pelikula ang Bata... Bata.... Salamat sa modernong teknolohiya. Sabi sa speech ni Leo Katigbak, ang ABS-CBN Film Archives head, anim nang classic film ni Ate Vi ang na-restore nila at baka nga lumobo pa ito sa maraming kopya dahil sa magandang pagtanggap ng publiko. Sa talumpati naman ni Ate Vi, aniyang pabiro, ""Anim pa lang? Bakit hindi 15?"" At idinagdag na, ""Modesty aside, marami tayong classic films na nagawa na kailangan munang i-restore dahil sa kalumaan."" ""Gusto naming i-restore ang mga natatanging pelikula ni Vilma mula sa iba't ibang direktor,"" kuwento pa ni Mr. Katigbak. All in all, nakapag-restore na ang ABS-CBN Film Archives ng 72 pelikula since 2011 at ang ilan sa mga ito ay pinalad na maipalabas sa international filmfest at sa katunayan ay may red-carpet pang premiere na naganap at naiere sa free-to-air/cable television. Napapanood din ang mga ito sa pay-per-view at video-on-demand, nabibili sa DVD at nada-download din sa iTunes. Sa tanong kay Ate Vi kung ano pa ang nagawa niyang pelikula na gusto niyang panoorin, ang excited niyang sagot, ""T-Bird at Ako."""
0,"Dakong 6:20 ng umaga nang maramdaman ang 18.1 degrees Celsius sa Science Garden sa Quezon City, mas mababa kumpara sa 18.5 degrees Celsius na naitala noong Lunes ng umaga."
0,"Ayon sa isang ulat mula sa Shariff Aguak sa Maguindanao, nagsasagawa ng graduation exercises ang education officials sa ARMM para sa mga batang mag-aaral sa 11 bayan ng Maguindanao na apektado ng labanan ng puwersa ng gobyerno at ng Bangsamoro Islamic Freedom Fighters (BIFF). Sabi ni ARMM Education Secretary Jamar Kulayan, may 19,000 batang mag-aaral ang lumikas bunga ng labanan, at naging evacuation centers ang kanilang mga paaralan. Ngunit nagpapatuloy ang mga rehearsal para sa graduation, habang pinanonood ng mga evacuee, aniya pa, at ang commencement rites ay idaraos sa Marso 25-28. Sa isang local autonomy, hindi ito parang isang ""bigong eksperimento"", na sinasabi ng mga pambansang opisya na nagsusulong ng kapalit ng ARMM sa pamamagitan ng Bangsamoro. Sinabi ni ARMM Governor Mujiv Hataman na nagpapatuloy ang regional government sa operasyon, nakukuha ng evacuation centers ang kanilang mga pangangailangan, at matutuloy ang graduation rites sa nakatakdang panahon, kahit na idaos pa ito sa evacuation centers. Nagsimula ang ARMM sa Tripoli Agreement ng gobyerno ng Pilipinas at ng Moro National Liberation Front (MNLF) ni Nur Misuari noong 1976. Nag-isyu si Pangulong Marcos ng Presidential Proclamation 1628 noong 1977 na lumilikha sa ""Autonomous Region in Southern Philippines"" ngunit tinutulan ito sa isang pambansang plebisito. Isinulong ni Pangulong Cory Aquino ang bagong peace negotiations sa Moro National Liberation Front (MNLF) at nilagdaan ang Jeddah Accord noong 1987. Kaya isinama ng Aquino government sa 1987 Constitution - na umiiral ngayon - ang paglikha ng autonomous regions in Muslim Mindanao pati ang Cordilleras. Nilagdaan ang RA 6734 ni Pangulong Cory Aquino bilang batas na lumilikha ng ARMM noong 1989 at inaprubahan ito sa isang pambansang plebisito. Matapos ang kanyang pagkahalal noong 2010, itinalaga ni Pangulong Benigno S. Aquino III si Hataman bilang acting governor ng ARMM upang pangunahan ang mga reporma ng kanyang bagong administrasyon sa rehiyon. Mahusay ang pagsisikap ni Hataman at nang tumakbo siya sa halalan noong 2013, malaki ang kanyang panalo."
0,"Ayon kay Kari Clark, ""the first time Dick saw Taylor perform, he knew she was something special."" Kasabay ng pagtanggap ng parangal, siya ay mag-aalay ng isang kanta na Blank Space, ang kanyang pinakabagong kanta na kasalukuyang numero uno sa Billboard's Hot 100 chart."
0,"Sinabi ng isang opisyal ng PVF na nagpadala ng kanyang pagsuporta si FIVB president Dr. Ary S. Graca ng Brazil sa pagsasagawa ng demokratikong proseso upang tuluyan nang mareresolbahan ang kaguluhan sa liderato ng asosasyon sa bansa. Una nang nagpadala ang FIVB noong Nobyembre 19, 2014 ng isang attestation na kinikilala ang PVF bilang lehitimong miyembro bagamat patuloy itong binabalewala ng POC na bumuo ng sariling asosasyon na kinilala bilang Larong Balibol sa Pilipinas (LBP). ""We hereby confirm that the PVF has been affiliated to the FIVB since 1951 and is also a member of the Asian Volleyball Confederation (AVC). This federation is in good standing with the FIVB, pays its affiliation fees and attends the World Congresses,"" sinabi sa attestation ng FIVB. ""The FIVB recognizes this Federation as the legitimate and exclusive authority, under the leadership of its President, WM Karl Geoffrey Chan II and its secretary general Dr. Rustico Camangian, to govern Volleyball and Beach Volleyball in the Philippines,"" ayon pa sa sulat. Gayunman, tuluyan nang tinuldukan ng POC, sa isinagawang general assembly noong Miyerkules, ang pagkilala sa PVF na matagal nang hindi miyembro ng sports governing body sa bansa. Sinabi ni POC secretary general Steve Hontiveros na napagtanto sa Executive Board meeting na kinakailangan uli ng PVF na magre-apply upang makunsidera ang pagiging miyembro sa asosasyon. Nabuo ang desisyon ng POC Executive Board matapos na maberipika na mayroong dalawang magkahiwalay na grupo na bumibitbit sa pangalan ng PVF na binuo sa magkahiwalay na taon sa listahan ng Securities and Exchange Commission, ang una ay noong 2005 at ang ikalawa ay noong 2014. Ipinaliwanag ni Hontiveros na ang 2005 PVF na siyang kinikilala ng POC ay lubhang kaiba mula sa 2014 PVF na nakasaad na sina Chan at Camangian ang presidente at secretary general. Idinagdag ni Hontiveros na para maisaayos ng PVF ang kaguluhan at upang muling kilalanin ng POC ay muli silang mag-apply para sa membership. ""They have to apply again and go through the process of getting recognition from the international federation,"" pahayag ni Hontiveros. Huling nagtalaga at inaprubahan ng pamunuan ng PVF, sa isinagawang Board of Directors meeting noong Mayo 30, 2013 sa Vito Cruz, Manila, ang liderato matapos na magbitiw sa posisyon ang dating pangulo na si Gener Dungo. Pinalitan nila si Dungo sa pagluklok kay Chan bilang presidente habang ang chairman ay si Pedro Mendoza. Si Mendoza ay namayapa noong nakaraang taon at pinalitan naman ni Edgardo Cantada. Pumalit sa puwesto ni Chan si Artagnan Yambao bilang bise-presidente. Ang iba pang opisyales ay sina Victor Abalos (Commissioner), Roger Banzuela (Treasurer), Minerva Dulce Pante (Auditor), Nestor Bello (Referees Chairman), Yul Benosa (Rules Chairman) at Adrian Paolo Laurel (PRO)."
0,"""Ang drug lords at terorista ay mga intelihente, mayroon silang pera at may malakas na koneksiyon kaya mahirap silang i-manage at kailangan dito ay ihiwalay sila sa 'common criminals',"" ani Umali."
0,"Ang proyekto ay dinaluhan ng mga opisyal at miyembro ng iba't ibang PUV association sa Benguet, kasunod ang pagdidikit ng mga sticker sa sasakyan ng mga ito."
0,"Mauunawaan ang pangamba ng Pilipinas simula nang magdatingan ang ilan nating kababayan mula sa West Africa. Mahigit sandaang Pilipino na miyembro ng United Nations Peacekeeping Mission sa Liberia ay kinailangang ibukod sa loob ng 21 araw sa ilalim ng quarantine protocols na pinagkasunduan sa UN World Health Organization. Nagsimula ring magdatingan ang mga Overseas Filipino Worker (OFW) para sa Pasko. Handa ang Department of Health sa mga itinalagang mga quarantine center kasama ang mga ospital na kumpleto sa kasangkapan kung sakaling may makadebelop ng sintomas ng Ebola. Sa loob ng maraming linggo, walang naiulat tungkol sa Ebola sa ating bansa. Ang mga UN Peacekeeper na naka-confine sa Caballo Island sa bokana ng Manila Bay ay nakauwi na sa kani-kanilang pamilya at kani-kanilang unit. Wala namang naiulat tungkol sa lahat ng OFW na na-isolate noong panahon ng Pasko. Ayon sa huling ulat mula abroad, bumababa na ang bilang ng mga kaso ng Ebola sa tatlong naturang bansa. Tumaas ang death toll sa halos 9,000, ayon kay UN Ebola coordinator David Nabarro, nunit ang bilang ng mga bagong kaso ay bumababa nang lingguhan. Ang Liberia, kung saan minsang naitalaga ang ating UN Peacekeepers, ay umaasa na wala nang bagong kaso sa susunod na buwan. Inamin ng WHO na ang hakbang nito laban sa epidemiya ay hindi sapat. Nagawang kumalat ng sakit dahil walang sapat na pasilidad sa mga ospital sa tatlong bansa sa West Africa at mabagal ang pagdating ng ayuda mula sa iba't ibang bansa. May mga bagong panukala na ngayon na magtayo ng isang African institution na kahalintulad ng US Centers for Disease Control and Prevention."
0,"Nakatakdang humarap sa altar si Gaga at ang aktor na si Taylor Kinney na nag-alok sa kanya ng kasal noong Araw ng mga Puso, Pebrero 14, ayon sa US Weekly. Matapos yayain ni Kinney si Gaga, sila ay nagdiwang sa Joanne Tratttoria, ang restaurant na pagmamay-ari ng pamilya ni Gaga sa Upper West Side ng Manhattan, ayon sa Times Herald-Record executive editor na si Barry Lewis."
0,"Ayon kay Rev. Fr. Felix Warli Salise, Social Action Center Director ng Diocese of Tagbilaran, siya at ang mga pari na labis na naapektuhan ng magnitude 7.2 na lindol, ang personal na pumili sa mga makakasalo ng Papa."
0,"Nagkaisa ang mga netizen sa pagsasabing bukod sa nakakainsulto ang pagpapasuot ng adult diaper para sa mga rumorondang traffic enforcer at sidewalk clearing personnel ay hindi rin ito komportable lalo na kung basang-basa na sa loob. Habang ang iba ay hinamon si Tolentino na magsuot ng adult diaper upang mapatunayan niya kung talagang epektibo ito. ""Diapers are used by Beijing police during the 2008 Beijing Olympics and used by National Aeronautics and Space Administration (NASA) during all space shuttle launches and reentry into the earth atmosphere,"" depensa ni Tolentino. Sa kanyang panig, sinabi ni Carlos na pinag-aralan nila ang panukalang pagsuotin ng diaper ang kanilang tauhan."
0,"""Majiha was laid flat in the cold ring by that darting punch from Ancajas and the he was not able to recover as the referee counted him out with a full 10 count. Time of stoppage was at 1:48 of the third round,"" dagdag sa ulat. ""Ancajas, who now fights under Pacquiao's MP Promotions is also trained by Nonoy Neri, one of Pacquiao's co-trainer. He improved his lot to 22 wins against a loss and a draw. This is his 14th career knockout."" Kamakalawa, minalas naman sa Yokohama, Japan si dating OPBF flyweight titlist Rocky Fuentes na nabigong masungkit ang belt ni WBC champion Roman ""Chocolatito"" Gonzalez ng Nicaragua sa 6th round TKO. ""Gonzalez dropped Fuentes in the sixth round and with what were described as merciless combinations upstairs and downstairs and then caught the Filipino with a flurry of punches to earn a stoppage at 2:11 of the round,"" ulat naman ng Fightnews.com."
0,"Lilibutin uli ng KMJS ang magical world na Wizarding World of Harry Potter sa Osaka , Japan . Mamangha kung paanong naisabuhay ang mga eksena mula sa libro at pelikula sa isang amusement theme park."
0,"Personal na namahagi si Sanchez ng bigas at mga regalo, kabilang ang mga souvenir bracelet, sa may 1,000 mahihirap na pamilya sa Barangay Bayan Park nitong Lunes bilang pasasalamat sa mga manonood ng kanyang programa sa ABS-CBN na nagdiriwang ng ikasampung anibersaryo. Sinabi ni Sanchez na maliit na bagay lang ang kanyang naitutulong pero dama niya ang suporta ng mga residente sa kanyang programa. ""Walang kinalaman si Secretary Roxas sa ginagawa kong ito at ito ay mula sa aking trabaho. Tumulong siya, pero wala itong kinalaman sa pulitika,"" sabi ni Sanchez. Sa usapin kung kakandidato si Roxas sa 2016, sinabi ni Sanchez na hindi pa nila ito napag-uusapan, pero kung sakali, aniya, na may plano ang kalihim ay siya at ang Liberal Party ang makapagsasabi kung magpapatuloy si Roxas sa 2016. Sa ngayon, ayon kay Sanchez, ay abala si Roxas sa trabaho bilang kalihim ng DILG."
0,"""I've talked to may parents about it before turning it down. I had really had a hard time deciding if I would stay here or with the band and I like had sleepless nights because I wanted to be with the band but also I wanted to be here with my parents. You know, it was a hard decision like we just decided not to do it anymore because I wanted to spend time with my dad,"" sabi sa amin ng binatilyong anak ni Papa P. So, ang main reason kaya ni-reject ng bagets ang offer sa US ay dahil sa ayaw niyang patuloy na mapalayo sa mga mahal niya sa buhay. Dagdag pa niya, may inilatag na pitong taong kontrata ang management ng grupo at iyon ang hindi niya kayang panindigan. ""The contract was seven years and I would be housed with the other guys on it so I'd be stuck, I won't be able to go away if it's my dad's birthday and I'd be stuck,"" sey pa ni Inigo. Isa rin sa dahilan ang kanyang pag-aaral na kailangan niyang bigyan ng konsentrasyon. ""I don't want to speak bad about the contract but let's just say it wasn't the best choice for me in this point of my life,"" lahad pa ni Inigo. Malapit nang mapanood ang pangalawang project niya sa Dos, ang Wansapanatym kasama si Julia Barretto kaya sobrang saya ang nararamdaman niya."
0,"Sa kabilang dako, halos mag-isa namang binalikat ng rookie na si Edward Camposano ang laban para as Red Warriors sa itinala nitong 20 puntos. Dahil sa pagkabigo, nanatiling wala pa ring panalo ang UE matapos ang anim na laro. Samantala, pinangungunahan nina University of Santo Tomas ace spiker Mark Gil Alfafara at reigning MVP Marck Espejo ang mga nangungunang kandidato para sa MVP race sa. Nangingibabaw ang Season 75 MVP na si Alfafara sa scoring sa kanyang naitalang 106 puntos na nanggaling sa 95 spikes, 8 blocks at 3 service aces habang nakasunod sa kanay si ESpejo na may 93 puntos, 8 blocks at 7 aces. Kasama nila sa top 5 best scorers sina University of the East rookie Edward Camposano (82 puntos), ng kakampi ni Alfafara na si Romnick Rico (81) at National University hitter Fauzi Ismail (76). Tatlo namang players ng Bulldogs ang siyang nangunguna sa spiking, blocks at service batay na rin sa inilabas na statistics ng league official statistician na TMX Sports. Si Ismail ang siyang namumuno sa spiking na may 56.80 success rating, habang ang Season 76 Finals MVP na si Peter Torres ang may hawak ng league-best 1.11 average per set sa blocks at si Vince Mangulabnan naman ang nangingibabaw sa service sa kanyang 0.56 average per set."
0,"Napag-alaman sa mga opisyal ng PVF, na huling nagpulong noong Enero 10 upang ayusin ang kaguluhan sa loob ng asosasyon, na mapupuwersa silang ilapit sa CAS sa pinakamataas na asosasyon sa sports sa mundo na IOC, ang kanilang sitwasyon kung hindi kikilalanin ng POC. ""We are in good standing with our international association FIVB, in fact, they just recently gave us attestation on our effort to uplift volleyball in the country,"" ayon sa opisyal ng PVF na tumangging pangalanan. Kinumpirma rin ng opisyal na itutuloy ng PVF ang kanilang halalan sa Enero 25 kahit hindi magpadala ng kanilang representante ang POC. Ang CAS ay ang komite ng IOC na nakatalaga upang resolbahin ang anumang kaguluhan sa lahat ng mga miyembro ng National Olympic Committee (NOC). Una nang humingi ng permiso sa POC para sa gaganaping eleksiyon ang PVF subalit tumanggi ang una nang mahalukay ang magulong mga dokumento ng huli. Gayunman, umaasa ang pamunuan ng PVF na papanigan sila ng kinaaanibang internasyonal na FIVB at Asian Volleyball Confederation (AVC) sa paniniwalang tama ang kanilang hakbangin at mapagsama ang mga paksiyon sa loob ng samahan. Ipinaliwanag naman ng POC na matagal nang hindi miyembro ang PVF dahil wala itong lehitimong dokumento na anila'y ay wala nang saysay ang isasagawa nilang eleksiyon dahil hindi kasapi sa pribadong organisasyon ang PVF. ""Technically, the PVF is not an NSA under the POC. There is no existing NSA for volleyball right now,"" sinabi ni POC 1st Vice President Jose Romasanta."
